rxn_id,has_energy,energy_source,atp_synthase_heuristic,abc_transporter_heuristic,stored_bounds_heuristic,mmdeltag_band_heuristic,low_energy_heuristic,default_heuristic,cascade_winner,cascade_operator
rxn17411,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17412,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17413,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn17414,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn17415,1,,-,-,-,-,-,=,default_heuristic,=
rxn17416,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17417,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17418,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17420,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17421,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17422,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17423,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17424,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17425,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn17426,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17427,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17428,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn17429,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn17430,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17431,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17432,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17433,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17434,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17435,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17436,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17437,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17438,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17439,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17440,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17441,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17442,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17444,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17445,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17448,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17449,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17450,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17451,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17452,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17453,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17454,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17455,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn17456,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17457,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17458,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17459,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17460,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17461,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17462,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17463,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn17464,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17465,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17466,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17467,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17468,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17469,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17470,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17471,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17472,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17473,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17474,1,Group contribution,-,-,-,-,>,=,low_energy_heuristic,>
rxn17475,1,Group contribution,-,-,-,-,>,=,low_energy_heuristic,>
rxn17476,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17477,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17478,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17479,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17480,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17481,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17482,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17483,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17484,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17485,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17486,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17487,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17488,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17489,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17490,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17491,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn17492,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17493,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17494,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17495,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17496,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17497,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17498,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17499,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17500,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17501,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17502,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn17503,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn17504,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17505,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17506,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17507,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn17508,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17509,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17510,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17511,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17512,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17513,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17514,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17515,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17516,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17517,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17518,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17519,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17520,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17521,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17522,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17523,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17524,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17525,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17526,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17527,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17528,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17529,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17530,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17531,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17532,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17533,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17534,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17535,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17536,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17537,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17538,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17539,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17540,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17541,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17542,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17543,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17544,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17545,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17547,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17548,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17549,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17550,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17551,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17553,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17554,1,,-,-,-,-,-,=,default_heuristic,=
rxn17555,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17556,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17557,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn17558,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17559,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17560,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17561,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17562,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17563,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17565,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17566,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17567,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17568,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17569,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17570,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17571,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17572,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17573,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17574,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17575,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17576,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17577,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17578,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17579,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17580,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17581,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17582,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17583,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17584,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17585,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17586,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17587,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17588,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17589,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17590,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17591,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17592,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17593,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17594,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17595,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17596,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17597,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn17598,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17599,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17600,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17601,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17602,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17603,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17604,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17605,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17606,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17607,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17608,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17609,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17610,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17611,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17612,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17613,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17614,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17615,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn17616,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn17617,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17618,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17619,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17620,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17621,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17622,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn17623,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17624,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17625,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17626,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17627,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17628,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17629,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17630,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17631,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17632,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17633,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17634,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17635,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17636,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17637,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17638,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17639,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17640,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17641,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn17642,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn17643,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn17644,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17645,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17646,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17647,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17648,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn17649,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17650,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17651,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17652,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17653,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17654,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17655,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17656,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17657,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17658,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17659,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17660,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17661,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17662,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17663,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17664,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17665,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17666,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17667,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17668,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17669,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17670,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17671,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17672,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17673,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17674,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17675,1,,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17676,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17677,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17678,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17679,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17680,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17681,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17682,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17683,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17684,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17685,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17686,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17687,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17688,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17689,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17690,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17691,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17692,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17693,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17694,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17695,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17696,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17697,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17698,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17699,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17700,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17701,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17702,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn17703,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17704,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17705,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17706,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17707,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17708,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17709,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17710,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17711,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17712,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17713,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17714,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17715,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17716,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17717,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17718,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17719,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17720,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17721,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17722,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17723,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17724,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17725,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17726,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17727,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17728,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17729,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17730,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17731,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17732,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17733,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17734,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17735,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17736,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17737,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17738,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17739,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17740,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17743,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17744,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17745,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17746,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17747,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17748,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17749,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17750,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17751,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17752,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn17753,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17754,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17755,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17756,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17757,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17758,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn17759,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17760,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17761,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17762,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17763,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17765,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17766,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17767,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17768,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17769,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17770,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17771,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17772,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17773,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17774,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17775,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17776,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17777,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17778,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17779,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17780,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17781,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17782,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17783,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17784,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17785,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17786,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17787,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17788,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17789,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17790,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn17791,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17792,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17793,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17794,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17795,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17796,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17797,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17798,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17799,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17800,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17801,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17802,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17803,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17804,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17805,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17806,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17807,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17808,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17809,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17810,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17811,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn17812,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17813,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17814,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17815,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17816,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17817,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn17818,0,,-,-,NA,NA,NA,=,default_heuristic,=
